app_id,label,review_id,review_text
1949030,1,136534480,"Pros:  - It's another Sherlock Holmes game - Based on a very solid classic  Cons: - No native ultrawide support, again (goddamn you Gopniks) - Cthulhu isn't actually in the game"
1949030,1,136536061,After playing the demo and completing the first case from the full game I'm absolutely in love with it. Beautifully detailed and runs very well on my mid-range laptop.
1949030,1,136535945,❤️
1949030,1,136534363,"As with other Sherlock Holmes games by Frogwares, I was really please about the atmosphere, story and overal Holmes topics. This one seems far more than a remake/revamp of the previous Awakened game and I am looking forward to the next chapters of the game."
2348920,1,136538038,"TBH, I played this game for 4 hours straight and still couldnt finish the first level. I couldnt experience any bugs so far, seems like I'm just a bad player in those kind of games."
2189970,1,136538016,"Awesome game! There's a lot to learn, so definitely go through the tutorial."
2207970,1,136538116,it's soooo good omg yes sooooo good yes yes yes soooo good
2248580,1,136536204,"This is a very beautiful casual game in the genre of three in a row, in which we will meet 5 charming cat girls. The toy will delight you with a significant number of levels, animated screensavers with girls, pleasant music and relaxing gameplay. Pleased with the availability of achievements and reasonable price."
2312110,1,136536305,I have no idea what I'm supposed to be doing. Was fun though
2349550,1,136536235,"Secret Word - VictoriousThis one hit a little too close to home, Love this series and many more games to come!"
2349550,1,136536005,Strength..... it is then.
1685730,1,136538317,She's just like me fr
2364130,1,136537522,___________________________________¶¶¶¶________________________¶¶¶¶____¶¶¶¶11¶________________________¶¶1¶¶_¶¶¶¶1111¶_______________________¶¶111¶¶¶1111111¶___________________¶¶¶_¶1111¶¶1111111¶___________________¶11¶¶111¶¶111111¶¶___________________¶11¶1111¶111111¶¶__________________¶¶11¶111¶111111¶¶__________________¶11¶111¶¶111111¶__________________¶11¶111¶1111111¶_________________¶11¶111¶11111111¶_________________¶1¶111¶¶1111111¶¶________________¶1¶¶111¶1111111¶¶_______________¶¶1¶111¶1111111¶¶_______________¶¶¶111¶11111111¶______________¶¶¶11¶¶111111111¶______________¶¶11¶¶111111¶¶¶1¶¶_____________¶11¶¶1111111¶111111¶¶___________¶¶¶¶¶1111111¶¶11111111¶¶¶__________¶¶¶1111111¶¶1111111111111¶¶¶_________¶¶111111¶¶¶11111111111111111¶¶¶¶_________¶111111¶¶1111111111111111111111¶¶¶_________¶111111¶1111111111¶¶¶1111111111111¶________¶11111111111111111¶¶_¶¶¶¶¶¶¶¶111111¶_______¶¶111111111111111¶¶¶________¶111111¶¶_______¶11111111111¶¶¶¶¶¶__________¶111111¶______¶¶11111111111¶¶_____________¶¶11111¶¶______¶111111111111¶______________¶¶11111¶_____¶¶111111111111¶________________¶¶¶¶¶¶¶¶¶¶¶¶_____¶1111111111111¶________________¶¶¶111111¶¶¶¶_____¶1111111111111¶¶_____________¶¶¶111111¶¶¶11¶____¶¶1111111111111¶¶¶_________¶¶¶1111111¶¶11111¶____¶1111111111111111¶¶¶¶¶¶¶¶¶¶¶111111111¶1111¶¶____¶111111111111111111¶¶¶¶11111111111111¶¶¶¶¶¶___¶111111111111111111111111111111111111111¶¶¶__¶111111111111111111111111111111111111111¶¶¶¶11111111111111111111111111111111111111¶¶¶111111111111111111111111111111111¶¶¶¶¶¶¶¶111111111111111111111111111111¶¶¶¶1111111111111111111111111111¶¶¶111111111111111111111111111¶¶1111111111111111111111111¶¶111111111111111111111111¶¶1111111111111111111111¶¶111111111111111111¶¶¶¶111111111¶¶¶¶¶¶¶¶¶¶111111¶¶¶¶¶¶¶¶¶¶
