app_id,label,review_id,review_text
1949030,1,136628185,"I’ve patiently awaited this game, and it hasn’t disappointed.  The play style is the same as Chapter 1 (C1), despite that, I repeatedly made the mistake of not pinning evidence before using sight.  I did the same thing in C1, so this is very much a “me” problem and not an issue with the game!  There is a singular overarching main case - the story is relatively linear, with side quests throughout.  If you have a side quest in the chapter, complete it there and then – once you leave an area you can’t go back later to finish off.  I’ll be going back and replaying the first chapter for that reason – it’s not like C1 where you have free reign to go back on yourself.  There was only one thing I found annoying at times – Watson! He kept following me and then trapping me in a room and taking ages to step out the way.  I did have a glitch in the game where Watson was managing to row a boat while hovering in the air alongside it…silly Watson!  The voice acting is on point and the music and produced very atmospheric scenes.  The game is graphically stunning and leans heavily into Lovecraft, which separates it from C1 entirely.  In terms of game play time, it’s a touch shorter than I would have liked, much shorter than C1.  I’ve seen some completing it in approx. 6 hours, but for me, I’ve finished on 17 hours – I like to spend time exploring and collecting all there is to collect, racing through isn’t enjoyable for me.  I cannot leave this review without mentioning the beautifully interwoven patriotic shades of yellow and blue.  Such delicately placed nods to solidarity brought a smile to my face, and the team are to be applauded for their resilience in the face of adversity – slava Ukraini.  Overall rating 8/10"
2156300,0,136628704,wow waited all this time for a short ep not impressed more disappointed. it looks good just if you're gonna release a game release the whole thing.
1949030,1,136626064,"Combines the best parts of SH: Chapter One and The Sunken City, without the tedious combat of either."
1772830,1,136629278,"Really fun! Movement similar to Umihara Kawase, challenging combat, big fun to explore map, beautiful art and music. Definitely everything you want in a metroidvania!"
2357450,1,136628809,"The game is very well built, with several very cool mechanics and a very fluid gameplay."
1772830,1,136625021,"I love the game mechanics, art style and music!Go get it! :D"
1811990,0,136629200,"Everything about this game is well done, except the deckbuilding and the combat...; the two parts of the game that are the actual meat in this genre.Action economy is everything: one card = one turn. Each turn, every character on the field ticks down by 1 - and when they hit 0, they activate and do their thing. Additionally, enemies attack first, so even if your units have the same timer, they can very likely perish.This means three things:(1) Companions are better cards to than most of the effect cards, because they'll activate repeatedly AND be removed from your deck AND can tank hits for you/leader.(2) Crowns [80g item] are the best item in the shop, and the one you should make sure you can always buy. A Crown on a card means that it can be played at the start of the game for free - giving you an extra minion on the board, casting a spell for free, etc; it's a 100% draw+play at no cost (minus the one-time 80g cost).(3) The fact that your minions get weaker for the next combat after they die is ATROCIOUS. While I said companions are generally better cards to play - this is due to their stats:activation time ratio - something that is significantly weakened should they die in a fight; and makes them detrimental cards to play (since your 1 turn playing can = 6 enemy turns ticking down). If you play a minion with the same turn timer as the enemy - it's going to get hit first, and likely die - moreso if it's still injured from the prior battle.This isn't a puzzle game, it's a punishment game. Frankly, there's a lot of times where there's straight up nothing you can do to play around the enemy/board state - and on top of that, each battles designs/mechanics are extremely polarized - you either might be able to deal with it (if lucky opener+having the cards in your deck at all), or you simply cant [and there's no way to determine ahead of time what a fight might be].Honestly, this game tries to copy Quantum Protocol's gameplay, but without the designs/mechanics that actually let you get ahead on the board; despite 1 card = 1 turn for the field. If the combat is the part of the game you like most about this game, you'd do well to at least check that game out, as it's a deckbuiler-puzzle game as well (don't forget as long as it's been less than 2h playtime+2weeks owned, Steam will allow you to automatically refund a game)."
1811990,0,136628857,"Heavily unbalanced, the game ramps up WAY too fast to be fair, most of the time I die its from a sudden surge that I literally couldnt do anything about, the leaders are WAY too flimsy when them dying causes instant loss. The challenge isnt from skill, its almost purely luck based, if i try to go for any build it gets fucked by the very next draw, it doesnt allow you to build any specific deck and you dont get enough heroes to not have to worry about all your heroes being at 1 hp, most runs if I get to a boss I end up with like 4 playable characters that cant take many hits. Hell the characters MADE to take hits cant take hits as any healing is EXTREMELY rare or has an insanely high wind up, even the first battle is insanely unbalanced, expecting you to kill mountains of enemies that buff from you killing enemies or those enemies attacking, that its just completely illogical, this game needs SERIOUS fixes in its battle progression.I recommend starting with a battle thats not a million enemies constantly buffing eachother to the point that they all OHKO the card that instantly loses your game.I saw RT play this and it looked like a lot of fun, I love roguelike deck builders but this, this just feels like a mess of horrible balancing and crappy difficulty spikes.The first 2 runs wont be too bad, but after that regardless of who you pick the difficulty ramp will be too high.Ill keep my finger on the pulse of this game, watching for updates as I really want this game to be good, I want to enjoy this, but thats not something I can do with where its at now."
1811990,1,136628700,"Not super deep yet but I am loving it. It's tough, but it's just so satisfying to play and the UI/UX is so good that I don't mind at all."
1811990,1,136628536,"Fun game, but I'll have to agree about the balance problems written on most of the negative reviews. Still giving it a positive though, balance, variety and replayability is lacking but core gameplay, art and music is enough to tip the scale to positive. It's also still pretty addicting. Hoping patches can help with these problems."
307950,1,136629152,"Alright so ive made it to account lvl 12, i have 4 operators that you get to pick from a limited selection via the training tab in objectives. it would be best to diversify your collection rather than going all in on 1 class. But thats just my personal preference, You play what you want to play!Right now it seems like quite an okey game, Gunplay is nice. Not to fast and not to slow in terms of progression, So far there is plenty of incentives for players to jump in and earn. And with the steam event currently going on you can get 400 premium currency each day just by winning 5 games. and there is 6 days remaining. However with that out of the way i would like to bring up some concerning points about the gameFor starters:[b][u][i]The Bad[/i][/u][/b]- Premium skins for operators seem to cost just a bit to much. at $16 all you get for your legendary skin is a 25% bonus to XP.- Insane pricing for HQ Backgrounds. Thats right for $15 you can get a pretty little rare HQ background called mountain pass that all it serves to do is just make the background look cooler.- Operator investments gets more and more insane in terms of credit cost.- Not Everything is initially available to the player and must progress account levels in order to unlock AKA, Daily objectives @ lvl 3, New game modes at 8 & 10, Weeklies @ 12 etc etc- Premium currency conversion is a joke, 1000 coins converts to 22k credits. which is like 1-2 upgrades depending on the operators level- Limited & Restricted selection of customisation via normal progression. Meaning a camo / emotes or takedown animations you unlocked for said operator only works for said operators team AKA... KSK, Seals, Grom, CST etc etc. if you unlock a camo for KSK you cant use it for other operators youve unlocked in other teams so you need to re-unlock it which is absolutely stupid.- Onslaught game mode is honestly a joke and not even remotely difficult[b][u][i]The Good[/i][/u][/b]- Gunplay is well rounded- Can be a heavily focused team based game, played against teams that are greatly coordinated and preform their operators duties well- Amount of diverse and engaging game modes.- Somewhat evenly balanced maps, Mostly due to just being symmetrical.- Acceptable Initial Boost to new players progression, you will be earning alot of credits and coins if you played right now, But for those that join a bit to late you will still earn a great amount of credits- All operators available for credits & the store will cycle discounts for purchasing operators with credits.- Receiving duplicate rewards via RNG loot boxes will provide fragments that you are able to use on a limited selection of cosmetics for your account etc, Would be great if this was expanded upon to other cosmetic aspects.TL;DRThere is good aspects about the game but there is not particularly good that stands out for the game to shine. it lacks in alot of areas but provides a good enough gunplay and gameplay experience that you can play for an hour and be modestly satisfied. The only reason why i recommend it right now is simply because the steam event is to good of an event to pass up and unlike other games grinding such events becomes tedious but winning 5 games takes no time at all. just play against bots!5.5/10"
307950,0,136628141,"[b][h1][u]TLDR:[/u][/h1][/b]\"Mediocre\" is the perfect definition for Caliber: it brings nothing innovative and what it has to offer could definitely be done better. Don't let yourself be fooled by content creators, generating hype and inflating things is their job. [hr][/hr][b][h1][u]My conclusions:[/u][/h1][/b]I find this title to be a bit of a disappointment, years ago I dismissed it out of hand since Wargaming was involved and now that I have had the chance to try it I notice that, unfortunately, it is yet another missed opportunity that yes, it is playable but has that something that it lacks or could have been done better. I was hoping to find a little hidden gem, but this isn't it.The game is generic, poorly balanced and with pay to progress mechanics which are really borderline to pay to win. (in the end they are two sides of the same coin, needless to deny)After years of development I definitely expected a more advanced stage and a more defined product and less biased stuff: most of the operators are Russians, the name of the Discord is written in Cyrillic as well as most of the Discord channels, the English section is relegated to two measly channels and so on.I will update the review (for better or for worse) as soon as I have a more complete opinion.[b][u]PROS[/u][/b][list][*]The graphic is nice, unfortunately you cannot change the brightness from the settings so some scenery comes out far too bright for my taste but all in all it is enjoyable and the maps, at least as far as PvE is concerned, are enjoyable and varied. [*]Most of the animations are done well, I appreciated the fact that the developers decided to take a more tactical, slow-paced approach than most of the games coming out lately where you end up with monkeys jumping left and right. [/list][b][u]CONS[/u][/b][list][*]TTK is too high.Believe me, I'm the first to hate games where you die with very few shots and I would abolish all the weapons that bodyshot but in this case I found myself in serious trouble.Bots and players are bullet sponges, only headshots seem to do fair damage but hitreg and netcode doesn't work as it should, which is one of the many reasons I'm avoiding PvP.I also find it absurd that in first person the scope is off center on most weapons.[*]An excessive grinding (it's still a free to play title, if you want to get things in human times without having to nerd out you have to pay, there is little to do about it) combined with few things to do and a very high cost of the operators present in the game (both with game coins and real money) is the perfect matching to bore you after a few hours, even Caliber's Twitch drops are a grind...And in true Wargaming's style there is the possibility to convert real money into game currency in order to have almost everything immediately, in some ways it feels more like a mobile game.[/list][u]My components:[/u]RTX 3060TI 8GBI5-9600K 3.70Ghz16 GB RAM DDR4 3000mhz"
307950,1,136628815,"This game is fun, if not a little annoying from time to time.The Progression system sucks, The points you use to level up skills should not be connected with how you unlock ops. I know this is a fReE gAmE and whatnot, but the grind just seems beyond ridiculous if you want new ops/camos. Since I can’t play Future Soldier or Phantoms again this is a good substitute. And for a free2play it’s not that bad."
307950,0,136628224,"Some of the worst netcode, gunplay, damage models and monetization I have ever seen. Don't let your nostalgia for SOCOM sucker you into giving this a fair chance, it doesn't deserve it and it does not care about its players."
307950,0,136627850,this game so badly made some futures not respond proper and so many cheaters in game its not ok if i wanna put some money on it not recommend this game
307950,0,136627999,This game is good as a realisation but the moderators and creators dont give a fuck about the community interes
307950,1,136626733,"Drippy operator designs, with over 70 operators to choose from, each one with unique skillset, weapons, gear, outfits, and belonging to many European and global factions, best part, 90% of them are obtainable by means of free gameplay. As of their current Steam release, the newbie welfare tasks and rewards are pretty decent, though how free currency will be gained further down the line is still up to speculation. Gameplay wise, animations might seem a bit stiff, but overall still quite immersive. The russian voiceovers are also a bit more emotive than the english ones. Decent replay value, though one problem is when I have to go AFK due to external circumstances, the game will impose an increasing increment of a time limit that restricts you from playing that game mode each time you go AFK; hopefully they'll address that because some players aren't trying to ghost teammates but are simply forced to leave due to real-life obligations, though of course I understand solutions to such issues are easier said than done.Game modes are pretty interesting, consisting of a variety falling under the main categories of PvE, PvP, and a combination of both, which is PvPvE. There's mini storylines and cutscenes for each mission to introduce the setting. (As someone who is more of a TPS than an FPS enjoyer (even though I am fine with playing both), because I like being able to see my character in combat, and not just their hands and legs. Its a decent addition to TPS games out there (and its free too), given how FPS games have vastly saturated the market in comparison. I never really thought about the TPS corner peeking argument or whatever because when you play TPS as a whole you don't really care about that since its not that big of an edge, just a different form of gameplay.)"
307950,0,136627759,"Nobody plays their role correctly. I mean, I expected as much from a shooter game, but when it actually impacts the outcome of a match, it really REALLY deters my interest."
307950,1,136626941,ROGUE COMPANY BUT IT DOESN'T HAVE SUPER HORNY LATEX SKINS CAW CAW
307950,1,136626441,"Played a lot of Caliber before it came to steam, happy to see it on steam. Some really really fun enjoyable moments, but then you occasionally run into a boring frustrating match, with team mates who's playing Free-For-All or something, not helping anybody but themself. Oh well. Fun game eitherway!"
1893370,1,136628278,"[h1]Probably the best way for the 90s Arena shooter to take form[/h1]I'm sure we've seen our fair share of games trying to bring back the classic arena shooter to modern PC gaming, from Quake Champions fading to obscurity to the entirety of the Unreal franchise being erased from Epic Games' portfolio. Rather than retread familiar ground, Daev Team decided to take a left turn and have a story-based singleplayer game carry these familiar mechanics and level design.[h1]Story[/h1]Since this is meant to be invocative of 90s arena shooters, Ghostware is a game-within-a-game story where you died in the real world and are brought back from the dead with little memory of who you were in life, forced to fight against other undead spirits in a deserted multiplayer FPS by The Wizard, a stereotypical fat nerd reminiscing about the glory days (in his point of view) of multiplayer FPS where you've probably fond memories of spawning in as a free kill and getting ganked before you could even reach a weapon spawn with nothing to defend yourself with beyond a wimpy pea shooter.As someone who has grown up with more than my fair share of ZDAEMON and Zandronum with a bit of UT2004 sprinkled on in my childhood, I was able to get into the setting of the game and while I do like how the lore tidbits are collected through URLs viewed through a totally-not-Netscape browser, it does get a little difficult and confusing to follow the game's backstory due to 90s web design being what it is.[h1]Gameplay[/h1]For the better portion of the game, Ghostware can best be described as a stripped-down UT99 with fewer weapons, along with the addition of activated abilities that you can unlock as the story progresses. I personally don't mind how those abilities are implemented, though later ones that you unlock are definitely overpowered to the point where it'll be difficult to justify using whatever the upcoming Episode 2 has in store when you can just heal yourself willy-nilly during the more story-focused levels. I can say with full confidence that this game's definitely not for everyone but players who grew up with the old-school deathmatch games will likely be a fan of what Ghostware has in store[h1]Other[/h1]Being a game invocative of 90s multiplayer FPS, I can't help but think that progressing through the story or collecting certain pieces of lore should unlock levels and player models to use in the Instant Action mode. So far, the only things you get for that are the abilities you use in the Story Mode. One other nitpick I have is relating to a late game spoiler but [spoiler]personally, I think there should be a drastic change in artstyle in 03_CTF3 due to that map taking place in the real world. Sure, I get that the low-fidelity visuals are part of the game-within-a-game setting, though I think there should be a lot more in the way of visual distinction between the game world and touching (in-game) grass[/spoiler]Overall, this is definitely not a game for most people but I think this is definitely something to keep your eyes open for if you've grown up with the likes of Unreal Tournament and/or Quake 3 Arena."
1893370,1,136629075,"The nostalgia really pulled me in, the dial up tone from my teen years and the old computer :) reminded me of unreal engine, doom 64 and a few other games. I struggled a lot with jumps, unsure if bugged sometimes but I know I'm also bad at jumping in any game XD the arenas are super fun although some of the bots often just stood there and let me kill themWill definitely play again to get through current part I'm stuck on"
2198070,1,136628501,Very addicting.
1795470,1,136627353,"I had a chance to play a pre-release version of the game before and now I've tried the 1.0. I loved every bit of it!I'm not good at reviewing games, so I'll keep it simple:PROS+ unique mechanic of a shrinking island+ nice graphics (although maybe not everyone's cup of tea)+ good value for money (story mode + skirmish + endless)+ addictive gameplay+ clear tutorialCONS- sometimes it may be difficult to tell some buildings apart (especially when they're the same type, next to each other, but on different levels)- sometimes ships don't move the way you'd expect them toOverall, it's a solid indie game that delivers its premise and, despite minor flaws, is really fun to play."
